# distance  frequency (bands are separated by blank lines)
# End points of segments: 
#   0.00000000 0.07872240 
0.035425  4.472580 
0.036212  4.473777 
0.036999  4.474984 
0.037787  4.476199 
0.038574  4.477420 
0.039361  4.478646 
0.040148  4.479875 
0.040936  4.481104 
0.041723  4.482333 
0.042510  4.483558 
0.043297  4.484779 
0.044084  4.485993 
0.044872  4.487199 
0.045659  4.488394 
0.046446  4.489577 
0.047233  4.490746 
0.048021  4.491899 
0.048808  4.493035 
0.049595  4.494152 
0.050382  4.495249 
0.051169  4.496324 
0.051957  4.497376 
0.052744  4.498404 
0.053531  4.499406 
0.054318  4.500382 
0.055106  4.501330 
0.055893  4.502250 
0.056680  4.503141 
0.057467  4.504002 
0.058255  4.504833 
0.059042  4.505633 
0.059829  4.506402 
0.060616  4.507139 
0.061403  4.507844 
0.062191  4.508518 
0.062978  4.509158 
0.063765  4.509767 
0.064552  4.510343 
0.065340  4.510887 
0.066127  4.511399 
0.066914  4.511878 
0.067701  4.512325 
0.068488  4.512741 
0.069276  4.513124 
0.070063  4.513476 
0.070850  4.513797 
0.071637  4.514086 
0.072425  4.514344 
0.073212  4.514572 
0.073999  4.514768 
0.074786  4.514935 
0.075574  4.515070 
0.076361  4.515176 
0.077148  4.515251 
0.077935  4.515296 
0.078722  4.515311 


0.000000  5.742776 
0.000787  5.742882 
0.001574  5.743199 
0.002362  5.743726 
0.003149  5.744461 
0.003936  5.745402 
0.004723  5.746547 
0.005511  5.747891 
0.006298  5.749430 
0.007085  5.751159 
0.007872  5.753074 
0.008660  5.755167 
0.009447  5.757432 
0.010234  5.759861 
0.011021  5.762448 
0.011808  5.765183 
0.012596  5.768058 
0.013383  5.771064 
0.014170  5.774190 
0.014957  5.777427 
0.015745  5.780763 
0.016532  5.784189 
0.017319  5.787693 
0.018106  5.791262 
0.018893  5.794887 
0.019681  5.798553 
0.020468  5.802250 
0.021255  5.805965 
0.022042  5.809685 
0.022829  5.813399 
