# distance  frequency (bands are separated by blank lines)
# End points of segments: 
#   0.00000000 0.13666560 
0.129832  3.542285 
0.131199  3.532370 
0.132566  3.522066 
0.133932  3.511383 
0.135299  3.500336 
0.136666  3.489143 


0.000000  3.851239 
0.001367  3.850944 
0.002733  3.850066 
0.004100  3.848621 
0.005467  3.846637 
0.006833  3.844150 
0.008200  3.841201 
0.009567  3.837835 
0.010933  3.834102 
0.012300  3.830047 
0.013667  3.825717 
0.015033  3.821156 
0.016400  3.816406 
0.017767  3.811504 
0.019133  3.806484 
0.020500  3.801379 
0.021867  3.796217 
0.023233  3.791024 
0.024600  3.785824 
0.025966  3.780638 
0.027333  3.775488 
0.028700  3.770391 
0.030066  3.765366 
0.031433  3.760428 
0.032800  3.755596 
0.034166  3.750883 
0.035533  3.746306 
0.036900  3.741879 
0.038266  3.737617 
0.039633  3.733535 
0.041000  3.729647 
0.042366  3.725968 
0.043733  3.722511 
0.045100  3.719291 
0.046466  3.716321 
0.047833  3.713615 
0.049200  3.711187 
0.050566  3.709047 
0.051933  3.707209 
0.053300  3.705684 
0.054666  3.704483 
0.056033  3.703614 
0.057399  3.703087 
0.058766  3.702910 
0.060133  3.703088 
0.061499  3.703626 
0.062866  3.704530 
0.064233  3.705800 
0.065600  3.707438 
0.066966  3.709443 
0.068333  3.711814 
0.069699  3.714546 
0.071066  3.717635 
0.072433  3.721074 
0.073799  3.724855 
0.075166  3.728969 
0.076533  3.733405 
0.077899  3.738151 
0.079266  3.743194 
0.080633  3.748519 
0.081999  3.754111 
0.083366  3.759952 
0.084733  3.766026 
0.086099  3.772314 
0.087466  3.778797 
0.088833  3.785454 
0.090199  3.792267 
0.091566  3.799213 
0.092933  3.806271 
0.094299  3.813420 
0.095666  3.820639 
0.097032  3.827906 
0.098399  3.835199 
0.099766  3.842497 
0.101133  3.849779 
0.102499  3.857026 
0.103866  3.864216 
0.105233  3.871333 
0.106599  3.878356 
0.107966  3.885269 
0.109332  3.892057 
0.110699  3.898703 
0.112066  3.905193 
0.113432  3.911516 
0.114799  3.917660 
0.116166  3.923615 
0.117532  3.929371 
0.118899  3.934922 
0.120266  3.940262 
0.121632  3.945386 
0.122999  3.950292 
0.124366  3.954976 
0.125732  3.959440 
0.127099  3.963684 
0.128466  3.967709 
0.129832  3.971520 
0.131199  3.975120 
0.132566  3.978515 
0.133932  3.981709 
0.135299  3.984699 
0.136666  3.987088 


0.000000  4.255218 
0.001367  4.255932 
0.002733  4.258067 
0.004100  4.261604 
0.005467  4.266508 
0.006833  4.272739 
0.008200  4.280244 
0.009567  4.288967 
0.010933  4.298847 
0.012300  4.309822 
0.013667  4.321826 
0.015033  4.334792 
0.016400  4.348625 
0.017767  4.359710 
0.019133  4.351855 
0.020500  4.343256 
0.021867  4.334437 
0.023233  4.325461 
0.024600  4.316377 
0.025966  4.307227 
0.027333  4.298048 
0.028700  4.288874 
0.030066  4.279736 
0.031433  4.270662 
0.032800  4.261676 
0.034166  4.252801 
0.035533  4.244056 
0.036900  4.235457 
0.038266  4.227020 
0.039633  4.218756 
0.041000  4.210676 
0.042366  4.202788 
0.043733  4.195100 
0.045100  4.187615 
0.046466  4.180339 
0.047833  4.173272 
0.049200  4.166417 
0.050566  4.159774 
0.051933  4.153342 
0.053300  4.147119 
0.054666  4.141104 
0.056033  4.135295 
0.057399  4.129687 
0.058766  4.124278 
0.060133  4.119064 
0.061499  4.114041 
0.062866  4.109206 
0.064233  4.104553 
0.065600  4.100079 
0.066966  4.095779 
0.068333  4.091650 
0.069699  4.087686 
0.071066  4.083883 
0.072433  4.080237 
0.073799  4.076744 
0.075166  4.073398 
0.076533  4.070196 
0.077899  4.067131 
0.079266  4.064200 
0.080633  4.061397 
0.081999  4.058717 
0.083366  4.056154 
0.084733  4.053704 
0.086099  4.051359 
0.087466  4.049115 
0.088833  4.046966 
0.090199  4.044905 
0.091566  4.042927 
0.092933  4.041025 
0.094299  4.039194 
0.095666  4.037428 
0.097032  4.035722 
0.098399  4.034071 
0.099766  4.032469 
0.101133  4.030911 
0.102499  4.029394 
0.103866  4.027912 
0.105233  4.026461 
0.106599  4.025037 
0.107966  4.023636 
0.109332  4.022253 
0.110699  4.020884 
0.112066  4.019524 
0.113432  4.018166 
0.114799  4.016806 
0.116166  4.015436 
0.117532  4.014050 
0.118899  4.012640 
0.120266  4.011197 
0.121632  4.009713 
0.122999  4.008177 
0.124366  4.006579 
0.125732  4.004909 
0.127099  4.003155 
0.128466  4.001307 
0.129832  3.999353 
0.131199  3.997281 
0.132566  3.995082 
0.133932  3.992745 
0.135299  3.990270 
0.136666  3.988053 


0.000000  4.422579 
0.001367  4.422150 
0.002733  4.420869 
0.004100  4.418750 
0.005467  4.415821 
0.006833  4.412114 
0.008200  4.407671 
0.009567  4.402539 
0.010933  4.396773 
0.012300  4.390428 
0.013667  4.383562 
0.015033  4.376241 
0.016400  4.368556 
0.017767  4.364121 
0.019133  4.379124 
0.020500  4.395365 
0.021867  4.412320 
0.023233  4.429918 
0.024600  4.448104 
0.025966  4.466827 
0.027333  4.486038 
0.028700  4.505691 
0.030066  4.525738 
0.031433  4.546134 
0.032800  4.566832 
0.034166  4.587787 
0.035533  4.608956 
0.036900  4.630293 
0.038266  4.651755 
0.039633  4.673298 
